,date,action
94,2021-10-25 01:47:00+00:00,1
95,2021-10-25 01:48:00+00:00,2
96,2021-10-25 01:49:00+00:00,1
97,2021-10-25 01:50:00+00:00,2
98,2021-10-25 01:51:00+00:00,1
99,2021-10-25 01:52:00+00:00,0
100,2021-10-25 01:53:00+00:00,0
101,2021-10-25 01:54:00+00:00,1
102,2021-10-25 01:55:00+00:00,1
103,2021-10-25 01:56:00+00:00,2
104,2021-10-25 01:57:00+00:00,0
105,2021-10-25 01:58:00+00:00,1
106,2021-10-25 01:59:00+00:00,2
107,2021-10-25 02:00:00+00:00,1
108,2021-10-25 02:01:00+00:00,0
109,2021-10-25 02:02:00+00:00,0
110,2021-10-25 02:03:00+00:00,0
111,2021-10-25 02:04:00+00:00,2
112,2021-10-25 02:05:00+00:00,2
113,2021-10-25 02:06:00+00:00,0
114,2021-10-25 02:07:00+00:00,1
115,2021-10-25 02:08:00+00:00,0
116,2021-10-25 02:09:00+00:00,0
117,2021-10-25 02:10:00+00:00,1
118,2021-10-25 02:11:00+00:00,2
119,2021-10-25 02:12:00+00:00,1
120,2021-10-25 02:13:00+00:00,2
121,2021-10-25 02:14:00+00:00,0
122,2021-10-25 02:15:00+00:00,2
123,2021-10-25 02:16:00+00:00,1
124,2021-10-25 02:17:00+00:00,0
125,2021-10-25 02:18:00+00:00,1
126,2021-10-25 02:19:00+00:00,1
127,2021-10-25 02:20:00+00:00,2
128,2021-10-25 02:21:00+00:00,0
129,2021-10-25 02:22:00+00:00,0
130,2021-10-25 02:23:00+00:00,0
131,2021-10-25 02:24:00+00:00,0
132,2021-10-25 02:25:00+00:00,1
133,2021-10-25 02:26:00+00:00,2
134,2021-10-25 02:27:00+00:00,0
135,2021-10-25 02:28:00+00:00,2
136,2021-10-25 02:29:00+00:00,0
137,2021-10-25 02:30:00+00:00,1
138,2021-10-25 02:31:00+00:00,1
139,2021-10-25 02:32:00+00:00,0
140,2021-10-25 02:33:00+00:00,1
141,2021-10-25 02:34:00+00:00,0
142,2021-10-25 02:35:00+00:00,0
143,2021-10-25 02:36:00+00:00,2
144,2021-10-25 02:37:00+00:00,0
145,2021-10-25 02:38:00+00:00,2
146,2021-10-25 02:39:00+00:00,0
147,2021-10-25 02:40:00+00:00,1
148,2021-10-25 02:41:00+00:00,0
149,2021-10-25 02:42:00+00:00,0
150,2021-10-25 02:43:00+00:00,2
151,2021-10-25 02:44:00+00:00,1
152,2021-10-25 02:45:00+00:00,2
153,2021-10-25 02:46:00+00:00,1
154,2021-10-25 02:47:00+00:00,1
155,2021-10-25 02:48:00+00:00,0
156,2021-10-25 02:49:00+00:00,0
157,2021-10-25 02:50:00+00:00,0
158,2021-10-25 02:51:00+00:00,0
159,2021-10-25 02:52:00+00:00,0
160,2021-10-25 02:53:00+00:00,2
161,2021-10-25 02:54:00+00:00,2
162,2021-10-25 02:55:00+00:00,0
163,2021-10-25 02:56:00+00:00,0
164,2021-10-25 02:57:00+00:00,0
165,2021-10-25 02:58:00+00:00,2
166,2021-10-25 02:59:00+00:00,2
167,2021-10-25 03:00:00+00:00,0
168,2021-10-25 03:01:00+00:00,2
169,2021-10-25 03:02:00+00:00,1
170,2021-10-25 03:03:00+00:00,1
171,2021-10-25 03:04:00+00:00,0
172,2021-10-25 03:05:00+00:00,1
173,2021-10-25 03:06:00+00:00,1
174,2021-10-25 03:07:00+00:00,2
175,2021-10-25 03:08:00+00:00,1
176,2021-10-25 03:09:00+00:00,2
177,2021-10-25 03:10:00+00:00,1
178,2021-10-25 03:11:00+00:00,0
179,2021-10-25 03:12:00+00:00,0
180,2021-10-25 03:13:00+00:00,1
181,2021-10-25 03:14:00+00:00,1
182,2021-10-25 03:15:00+00:00,0
183,2021-10-25 03:16:00+00:00,0
184,2021-10-25 03:17:00+00:00,0
185,2021-10-25 03:18:00+00:00,2
186,2021-10-25 03:19:00+00:00,1
187,2021-10-25 03:20:00+00:00,0
188,2021-10-25 03:21:00+00:00,0
189,2021-10-25 03:22:00+00:00,2
190,2021-10-25 03:23:00+00:00,2
191,2021-10-25 03:24:00+00:00,0
192,2021-10-25 03:25:00+00:00,1
193,2021-10-25 03:26:00+00:00,1
194,2021-10-25 03:27:00+00:00,0
195,2021-10-25 03:28:00+00:00,0
196,2021-10-25 03:29:00+00:00,2
197,2021-10-25 03:30:00+00:00,2
198,2021-10-25 03:31:00+00:00,0
199,2021-10-25 03:32:00+00:00,2
200,2021-10-25 03:33:00+00:00,2
201,2021-10-25 03:34:00+00:00,2
202,2021-10-25 03:35:00+00:00,0
203,2021-10-25 03:36:00+00:00,1
204,2021-10-25 03:37:00+00:00,2
205,2021-10-25 03:38:00+00:00,2
206,2021-10-25 03:39:00+00:00,1
207,2021-10-25 03:40:00+00:00,2
208,2021-10-25 03:41:00+00:00,2
209,2021-10-25 03:42:00+00:00,1
210,2021-10-25 03:43:00+00:00,1
211,2021-10-25 03:44:00+00:00,0
212,2021-10-25 03:45:00+00:00,2
213,2021-10-25 03:46:00+00:00,2
214,2021-10-25 03:47:00+00:00,1
215,2021-10-25 03:48:00+00:00,1
216,2021-10-25 03:49:00+00:00,2
217,2021-10-25 03:50:00+00:00,0
218,2021-10-25 03:51:00+00:00,2
219,2021-10-25 03:52:00+00:00,1
220,2021-10-25 03:53:00+00:00,1
221,2021-10-25 03:54:00+00:00,0
222,2021-10-25 03:55:00+00:00,0
223,2021-10-25 03:56:00+00:00,1
224,2021-10-25 03:57:00+00:00,1
225,2021-10-25 03:58:00+00:00,0
226,2021-10-25 03:59:00+00:00,0
227,2021-10-25 04:00:00+00:00,2
228,2021-10-25 04:01:00+00:00,0
229,2021-10-25 04:02:00+00:00,0
230,2021-10-25 04:03:00+00:00,2
231,2021-10-25 04:04:00+00:00,0
232,2021-10-25 04:05:00+00:00,1
233,2021-10-25 04:06:00+00:00,0
234,2021-10-25 04:07:00+00:00,0
235,2021-10-25 04:08:00+00:00,1
236,2021-10-25 04:09:00+00:00,2
237,2021-10-25 04:10:00+00:00,0
238,2021-10-25 04:11:00+00:00,2
239,2021-10-25 04:12:00+00:00,0
240,2021-10-25 04:13:00+00:00,2
241,2021-10-25 04:14:00+00:00,1
242,2021-10-25 04:15:00+00:00,1
243,2021-10-25 04:16:00+00:00,1
244,2021-10-25 04:17:00+00:00,1
245,2021-10-25 04:18:00+00:00,1
246,2021-10-25 04:19:00+00:00,0
247,2021-10-25 04:20:00+00:00,1
248,2021-10-25 04:21:00+00:00,2
249,2021-10-25 04:22:00+00:00,1
250,2021-10-25 04:23:00+00:00,2
251,2021-10-25 04:24:00+00:00,0
252,2021-10-25 04:25:00+00:00,0
253,2021-10-25 04:26:00+00:00,1
254,2021-10-25 04:27:00+00:00,1
255,2021-10-25 04:28:00+00:00,2
256,2021-10-25 04:29:00+00:00,0
257,2021-10-25 04:30:00+00:00,1
258,2021-10-25 04:31:00+00:00,1
259,2021-10-25 04:32:00+00:00,0
260,2021-10-25 04:33:00+00:00,2
261,2021-10-25 04:34:00+00:00,0
262,2021-10-25 04:35:00+00:00,2
263,2021-10-25 04:36:00+00:00,1
264,2021-10-25 04:37:00+00:00,1
265,2021-10-25 04:38:00+00:00,1
266,2021-10-25 04:39:00+00:00,1
267,2021-10-25 04:40:00+00:00,0
268,2021-10-25 04:41:00+00:00,0
269,2021-10-25 04:42:00+00:00,1
270,2021-10-25 04:43:00+00:00,0
271,2021-10-25 04:44:00+00:00,1
272,2021-10-25 04:45:00+00:00,2
273,2021-10-25 04:46:00+00:00,0
274,2021-10-25 04:47:00+00:00,1
275,2021-10-25 04:48:00+00:00,2
276,2021-10-25 04:49:00+00:00,1
277,2021-10-25 04:50:00+00:00,2
278,2021-10-25 04:51:00+00:00,1
279,2021-10-25 04:52:00+00:00,2
280,2021-10-25 04:53:00+00:00,1
281,2021-10-25 04:54:00+00:00,1
282,2021-10-25 04:55:00+00:00,2
283,2021-10-25 04:56:00+00:00,0
284,2021-10-25 04:57:00+00:00,1
285,2021-10-25 04:58:00+00:00,2
286,2021-10-25 04:59:00+00:00,1
287,2021-10-25 05:00:00+00:00,1
288,2021-10-25 05:01:00+00:00,1
289,2021-10-25 05:02:00+00:00,1
290,2021-10-25 05:03:00+00:00,1
291,2021-10-25 05:04:00+00:00,2
292,2021-10-25 05:05:00+00:00,2
293,2021-10-25 05:06:00+00:00,0
294,2021-10-25 05:07:00+00:00,0
295,2021-10-25 05:08:00+00:00,2
296,2021-10-25 05:09:00+00:00,2
297,2021-10-25 05:10:00+00:00,0
298,2021-10-25 05:11:00+00:00,0
299,2021-10-25 05:12:00+00:00,1
300,2021-10-25 05:13:00+00:00,1
301,2021-10-25 05:14:00+00:00,0
302,2021-10-25 05:15:00+00:00,2
303,2021-10-25 05:16:00+00:00,0
304,2021-10-25 05:17:00+00:00,2
305,2021-10-25 05:18:00+00:00,0
306,2021-10-25 05:19:00+00:00,2
307,2021-10-25 05:20:00+00:00,2
308,2021-10-25 05:21:00+00:00,0
309,2021-10-25 05:22:00+00:00,1
310,2021-10-25 05:23:00+00:00,1
311,2021-10-25 05:24:00+00:00,1
312,2021-10-25 05:25:00+00:00,1
313,2021-10-25 05:26:00+00:00,0
314,2021-10-25 05:27:00+00:00,0
315,2021-10-25 05:28:00+00:00,1
316,2021-10-25 05:29:00+00:00,0
317,2021-10-25 05:30:00+00:00,2
318,2021-10-25 05:31:00+00:00,2
319,2021-10-25 05:32:00+00:00,2
320,2021-10-25 05:33:00+00:00,2
321,2021-10-25 05:34:00+00:00,1
322,2021-10-25 05:35:00+00:00,2
323,2021-10-25 05:36:00+00:00,0
324,2021-10-25 05:37:00+00:00,0
325,2021-10-25 05:38:00+00:00,2
326,2021-10-25 05:39:00+00:00,2
327,2021-10-25 05:40:00+00:00,1
328,2021-10-25 05:41:00+00:00,2
329,2021-10-25 05:42:00+00:00,0
330,2021-10-25 05:43:00+00:00,1
331,2021-10-25 05:44:00+00:00,1
332,2021-10-25 05:45:00+00:00,0
333,2021-10-25 05:46:00+00:00,0
334,2021-10-25 05:47:00+00:00,0
335,2021-10-25 05:48:00+00:00,1
336,2021-10-25 05:49:00+00:00,1
337,2021-10-25 05:50:00+00:00,2
338,2021-10-25 05:51:00+00:00,1
339,2021-10-25 05:52:00+00:00,2
340,2021-10-25 05:53:00+00:00,1
341,2021-10-25 05:54:00+00:00,0
342,2021-10-25 05:55:00+00:00,2
343,2021-10-25 05:56:00+00:00,0
344,2021-10-25 05:57:00+00:00,2
345,2021-10-25 05:58:00+00:00,0
346,2021-10-25 05:59:00+00:00,0
347,2021-10-25 06:00:00+00:00,2
348,2021-10-25 06:01:00+00:00,2
349,2021-10-25 06:02:00+00:00,2
350,2021-10-25 06:03:00+00:00,2
351,2021-10-25 06:04:00+00:00,0
352,2021-10-25 06:05:00+00:00,2
353,2021-10-25 06:06:00+00:00,2
354,2021-10-25 06:07:00+00:00,2
355,2021-10-25 06:08:00+00:00,1
356,2021-10-25 06:09:00+00:00,1
357,2021-10-25 06:10:00+00:00,2
358,2021-10-25 06:11:00+00:00,2
359,2021-10-25 06:12:00+00:00,0
360,2021-10-25 06:13:00+00:00,2
361,2021-10-25 06:14:00+00:00,2
362,2021-10-25 06:15:00+00:00,0
363,2021-10-25 06:16:00+00:00,2
364,2021-10-25 06:17:00+00:00,2
365,2021-10-25 06:18:00+00:00,1
366,2021-10-25 06:19:00+00:00,1
367,2021-10-25 06:20:00+00:00,2
368,2021-10-25 06:21:00+00:00,2
369,2021-10-25 06:22:00+00:00,2
370,2021-10-25 06:23:00+00:00,0
371,2021-10-25 06:24:00+00:00,0
372,2021-10-25 06:25:00+00:00,0
373,2021-10-25 06:26:00+00:00,2
374,2021-10-25 06:27:00+00:00,0
375,2021-10-25 06:28:00+00:00,2
376,2021-10-25 06:29:00+00:00,1
377,2021-10-25 06:30:00+00:00,1
378,2021-10-25 06:31:00+00:00,0
379,2021-10-25 06:32:00+00:00,0
380,2021-10-25 06:33:00+00:00,0
381,2021-10-25 06:34:00+00:00,0
382,2021-10-25 06:35:00+00:00,0
383,2021-10-25 06:36:00+00:00,0
384,2021-10-25 06:37:00+00:00,2
385,2021-10-25 06:38:00+00:00,1
386,2021-10-25 06:39:00+00:00,2
387,2021-10-25 06:40:00+00:00,1
388,2021-10-25 06:41:00+00:00,2
389,2021-10-25 06:42:00+00:00,0
390,2021-10-25 06:43:00+00:00,0
391,2021-10-25 06:44:00+00:00,1
392,2021-10-25 06:45:00+00:00,2
393,2021-10-25 06:46:00+00:00,1
394,2021-10-25 06:47:00+00:00,1
395,2021-10-25 06:48:00+00:00,0
396,2021-10-25 06:49:00+00:00,2
397,2021-10-25 06:50:00+00:00,0
398,2021-10-25 06:51:00+00:00,0
399,2021-10-25 06:52:00+00:00,2
400,2021-10-25 06:53:00+00:00,0
401,2021-10-25 06:54:00+00:00,2
402,2021-10-25 06:55:00+00:00,0
403,2021-10-25 06:56:00+00:00,2
404,2021-10-25 06:57:00+00:00,0
405,2021-10-25 06:58:00+00:00,2
406,2021-10-25 06:59:00+00:00,2
407,2021-10-25 07:00:00+00:00,1
408,2021-10-25 07:01:00+00:00,0
409,2021-10-25 07:02:00+00:00,2
410,2021-10-25 07:03:00+00:00,0
411,2021-10-25 07:04:00+00:00,0
412,2021-10-25 07:05:00+00:00,1
413,2021-10-25 07:06:00+00:00,1
414,2021-10-25 07:07:00+00:00,2
415,2021-10-25 07:08:00+00:00,0
416,2021-10-25 07:09:00+00:00,1
417,2021-10-25 07:10:00+00:00,1
418,2021-10-25 07:11:00+00:00,2
419,2021-10-25 07:12:00+00:00,1
420,2021-10-25 07:13:00+00:00,2
421,2021-10-25 07:14:00+00:00,1
422,2021-10-25 07:15:00+00:00,1
423,2021-10-25 07:16:00+00:00,0
424,2021-10-25 07:17:00+00:00,1
425,2021-10-25 07:18:00+00:00,2
426,2021-10-25 07:19:00+00:00,1
427,2021-10-25 07:20:00+00:00,2
428,2021-10-25 07:21:00+00:00,2
429,2021-10-25 07:22:00+00:00,1
430,2021-10-25 07:23:00+00:00,0
431,2021-10-25 07:24:00+00:00,0
432,2021-10-25 07:25:00+00:00,0
433,2021-10-25 07:26:00+00:00,0
434,2021-10-25 07:27:00+00:00,0
435,2021-10-25 07:28:00+00:00,2
436,2021-10-25 07:29:00+00:00,2
437,2021-10-25 07:30:00+00:00,1
438,2021-10-25 07:31:00+00:00,1
439,2021-10-25 07:32:00+00:00,1
440,2021-10-25 07:33:00+00:00,1
441,2021-10-25 07:34:00+00:00,1
442,2021-10-25 07:35:00+00:00,2
443,2021-10-25 07:36:00+00:00,1
444,2021-10-25 07:37:00+00:00,1
445,2021-10-25 07:38:00+00:00,1
446,2021-10-25 07:39:00+00:00,0
447,2021-10-25 07:40:00+00:00,2
448,2021-10-25 07:41:00+00:00,1
449,2021-10-25 07:42:00+00:00,1
450,2021-10-25 07:43:00+00:00,2
451,2021-10-25 07:44:00+00:00,2
452,2021-10-25 07:45:00+00:00,0
453,2021-10-25 07:46:00+00:00,2
454,2021-10-25 07:47:00+00:00,1
455,2021-10-25 07:48:00+00:00,1
456,2021-10-25 07:49:00+00:00,2
457,2021-10-25 07:50:00+00:00,0
458,2021-10-25 07:51:00+00:00,2
459,2021-10-25 07:52:00+00:00,1
460,2021-10-25 07:53:00+00:00,1
461,2021-10-25 07:54:00+00:00,1
462,2021-10-25 07:55:00+00:00,2
463,2021-10-25 07:56:00+00:00,0
464,2021-10-25 07:57:00+00:00,0
465,2021-10-25 07:58:00+00:00,1
466,2021-10-25 07:59:00+00:00,2
467,2021-10-25 08:00:00+00:00,1
468,2021-10-25 08:01:00+00:00,1
469,2021-10-25 08:02:00+00:00,1
470,2021-10-25 08:03:00+00:00,0
471,2021-10-25 08:04:00+00:00,2
472,2021-10-25 08:05:00+00:00,1
473,2021-10-25 08:06:00+00:00,0
474,2021-10-25 08:07:00+00:00,0
475,2021-10-25 08:08:00+00:00,2
476,2021-10-25 08:09:00+00:00,0
477,2021-10-25 08:10:00+00:00,1
478,2021-10-25 08:11:00+00:00,1
479,2021-10-25 08:12:00+00:00,0
480,2021-10-25 08:13:00+00:00,2
481,2021-10-25 08:14:00+00:00,0
482,2021-10-25 08:15:00+00:00,0
483,2021-10-25 08:16:00+00:00,0
484,2021-10-25 08:17:00+00:00,1
485,2021-10-25 08:18:00+00:00,2
486,2021-10-25 08:19:00+00:00,2
487,2021-10-25 08:20:00+00:00,0
488,2021-10-25 08:21:00+00:00,0
489,2021-10-25 08:22:00+00:00,2
490,2021-10-25 08:23:00+00:00,1
491,2021-10-25 08:24:00+00:00,0
492,2021-10-25 08:25:00+00:00,1
493,2021-10-25 08:26:00+00:00,2
494,2021-10-25 08:27:00+00:00,1
495,2021-10-25 08:28:00+00:00,0
496,2021-10-25 08:29:00+00:00,2
497,2021-10-25 08:30:00+00:00,2
498,2021-10-25 08:31:00+00:00,1
499,2021-10-25 08:32:00+00:00,2
500,2021-10-25 08:33:00+00:00,2
501,2021-10-25 08:34:00+00:00,1
502,2021-10-25 08:35:00+00:00,0
503,2021-10-25 08:36:00+00:00,0
504,2021-10-25 08:37:00+00:00,1
505,2021-10-25 08:38:00+00:00,0
506,2021-10-25 08:39:00+00:00,1
507,2021-10-25 08:40:00+00:00,0
508,2021-10-25 08:41:00+00:00,2
509,2021-10-25 08:42:00+00:00,2
510,2021-10-25 08:43:00+00:00,2
511,2021-10-25 08:44:00+00:00,2
512,2021-10-25 08:45:00+00:00,0
513,2021-10-25 08:46:00+00:00,1
514,2021-10-25 08:47:00+00:00,2
515,2021-10-25 08:48:00+00:00,2
516,2021-10-25 08:49:00+00:00,0
517,2021-10-25 08:50:00+00:00,1
518,2021-10-25 08:51:00+00:00,1
519,2021-10-25 08:52:00+00:00,0
520,2021-10-25 08:53:00+00:00,2
521,2021-10-25 08:54:00+00:00,0
522,2021-10-25 08:55:00+00:00,0
523,2021-10-25 08:56:00+00:00,2
524,2021-10-25 08:57:00+00:00,0
525,2021-10-25 08:58:00+00:00,1
526,2021-10-25 08:59:00+00:00,2
527,2021-10-25 09:00:00+00:00,0
528,2021-10-25 09:01:00+00:00,0
529,2021-10-25 09:02:00+00:00,2
530,2021-10-25 09:03:00+00:00,0
531,2021-10-25 09:04:00+00:00,1
532,2021-10-25 09:05:00+00:00,2
533,2021-10-25 09:06:00+00:00,0
534,2021-10-25 09:07:00+00:00,1
535,2021-10-25 09:08:00+00:00,1
536,2021-10-25 09:09:00+00:00,1
537,2021-10-25 09:10:00+00:00,2
538,2021-10-25 09:11:00+00:00,2
539,2021-10-25 09:12:00+00:00,0
540,2021-10-25 09:13:00+00:00,0
541,2021-10-25 09:14:00+00:00,2
542,2021-10-25 09:15:00+00:00,2
543,2021-10-25 09:16:00+00:00,2
544,2021-10-25 09:17:00+00:00,0
545,2021-10-25 09:18:00+00:00,2
546,2021-10-25 09:19:00+00:00,0
547,2021-10-25 09:20:00+00:00,1
548,2021-10-25 09:21:00+00:00,1
549,2021-10-25 09:22:00+00:00,0
550,2021-10-25 09:23:00+00:00,0
551,2021-10-25 09:24:00+00:00,2
552,2021-10-25 09:25:00+00:00,0
553,2021-10-25 09:26:00+00:00,0
554,2021-10-25 09:27:00+00:00,0
555,2021-10-25 09:28:00+00:00,2
556,2021-10-25 09:29:00+00:00,2
557,2021-10-25 09:30:00+00:00,1
558,2021-10-25 09:31:00+00:00,0
559,2021-10-25 09:32:00+00:00,1
560,2021-10-25 09:33:00+00:00,0
561,2021-10-25 09:34:00+00:00,0
562,2021-10-25 09:35:00+00:00,2
563,2021-10-25 09:36:00+00:00,1
564,2021-10-25 09:37:00+00:00,2
565,2021-10-25 09:38:00+00:00,0
566,2021-10-25 09:39:00+00:00,1
567,2021-10-25 09:40:00+00:00,1
568,2021-10-25 09:41:00+00:00,1
569,2021-10-25 09:42:00+00:00,1
570,2021-10-25 09:43:00+00:00,1
571,2021-10-25 09:44:00+00:00,2
572,2021-10-25 09:45:00+00:00,1
573,2021-10-25 09:46:00+00:00,0
574,2021-10-25 09:47:00+00:00,1
575,2021-10-25 09:48:00+00:00,0
576,2021-10-25 09:49:00+00:00,1
577,2021-10-25 09:50:00+00:00,2
578,2021-10-25 09:51:00+00:00,1
579,2021-10-25 09:52:00+00:00,0
580,2021-10-25 09:53:00+00:00,2
581,2021-10-25 09:54:00+00:00,0
582,2021-10-25 09:55:00+00:00,1
583,2021-10-25 09:56:00+00:00,1
584,2021-10-25 09:57:00+00:00,2
585,2021-10-25 09:58:00+00:00,1
586,2021-10-25 09:59:00+00:00,1
587,2021-10-25 10:00:00+00:00,0
588,2021-10-25 10:01:00+00:00,2
589,2021-10-25 10:02:00+00:00,0
590,2021-10-25 10:03:00+00:00,0
591,2021-10-25 10:04:00+00:00,1
592,2021-10-25 10:05:00+00:00,1
593,2021-10-25 10:06:00+00:00,0
594,2021-10-25 10:07:00+00:00,1
595,2021-10-25 10:08:00+00:00,1
596,2021-10-25 10:09:00+00:00,1
597,2021-10-25 10:10:00+00:00,2
598,2021-10-25 10:11:00+00:00,0
599,2021-10-25 10:12:00+00:00,1
600,2021-10-25 10:13:00+00:00,0
601,2021-10-25 10:14:00+00:00,1
602,2021-10-25 10:15:00+00:00,2
603,2021-10-25 10:16:00+00:00,1
604,2021-10-25 10:17:00+00:00,2
605,2021-10-25 10:18:00+00:00,0
606,2021-10-25 10:19:00+00:00,1
607,2021-10-25 10:20:00+00:00,0
608,2021-10-25 10:21:00+00:00,1
609,2021-10-25 10:22:00+00:00,2
610,2021-10-25 10:23:00+00:00,2
611,2021-10-25 10:24:00+00:00,1
612,2021-10-25 10:25:00+00:00,1
613,2021-10-25 10:26:00+00:00,1
614,2021-10-25 10:27:00+00:00,0
615,2021-10-25 10:28:00+00:00,0
616,2021-10-25 10:29:00+00:00,1
617,2021-10-25 10:30:00+00:00,0
618,2021-10-25 10:31:00+00:00,0
619,2021-10-25 10:32:00+00:00,1
620,2021-10-25 10:33:00+00:00,1
621,2021-10-25 10:34:00+00:00,1
622,2021-10-25 10:35:00+00:00,0
623,2021-10-25 10:36:00+00:00,2
624,2021-10-25 10:37:00+00:00,2
625,2021-10-25 10:38:00+00:00,0
626,2021-10-25 10:39:00+00:00,2
627,2021-10-25 10:40:00+00:00,1
628,2021-10-25 10:41:00+00:00,1
629,2021-10-25 10:42:00+00:00,2
630,2021-10-25 10:43:00+00:00,0
631,2021-10-25 10:44:00+00:00,0
632,2021-10-25 10:45:00+00:00,0
633,2021-10-25 10:46:00+00:00,0
634,2021-10-25 10:47:00+00:00,2
635,2021-10-25 10:48:00+00:00,1
636,2021-10-25 10:49:00+00:00,1
637,2021-10-25 10:50:00+00:00,0
638,2021-10-25 10:51:00+00:00,0
639,2021-10-25 10:52:00+00:00,2
640,2021-10-25 10:53:00+00:00,2
641,2021-10-25 10:54:00+00:00,0
642,2021-10-25 10:55:00+00:00,0
643,2021-10-25 10:56:00+00:00,1
644,2021-10-25 10:57:00+00:00,2
645,2021-10-25 10:58:00+00:00,2
646,2021-10-25 10:59:00+00:00,0
647,2021-10-25 11:00:00+00:00,2
648,2021-10-25 11:01:00+00:00,2
649,2021-10-25 11:02:00+00:00,2
650,2021-10-25 11:03:00+00:00,1
651,2021-10-25 11:04:00+00:00,2
652,2021-10-25 11:05:00+00:00,2
653,2021-10-25 11:06:00+00:00,0
654,2021-10-25 11:07:00+00:00,2
655,2021-10-25 11:08:00+00:00,0
656,2021-10-25 11:09:00+00:00,1
657,2021-10-25 11:10:00+00:00,2
658,2021-10-25 11:11:00+00:00,0
659,2021-10-25 11:12:00+00:00,2
660,2021-10-25 11:13:00+00:00,2
661,2021-10-25 11:14:00+00:00,2
662,2021-10-25 11:15:00+00:00,1
663,2021-10-25 11:16:00+00:00,1
664,2021-10-25 11:17:00+00:00,0
665,2021-10-25 11:18:00+00:00,2
